Cod_Venta,Numero_Documento,Tipo_Documento,Correlativo,Codigo_Unidad,Codigo_Empresa,Codigo_Tipo_Documento,Codigo_Unidad_Venta,CodigoVendedor,Codigo_Cliente,Codigo_Tipo_Facturacion,Codigo_Almacen,Codigo_Ubigeo,Codigo_Condicion_Pago,Codigo_Tienda,Numero_Signo,Fecha_Documento,Venta_MonNacional,Venta_MonExtranjera
3767,0304-0000052390,BOL,1,1,1,AJP,1,4218,11018,VSE,1100,1418,1101,1104,1,00:00.0,3056.6,940.4923
3768,0304-0000052391,BOL,1,1,1,AJP,1,4219,11003,VSE,1100,1418,1101,1104,1,00:00.0,102,31.3846
3769,0304-0000052392,BOL,1,1,1,AJP,1,4234,11069,VSE,1100,1418,1101,1104,1,00:00.0,625.26,192.3877
3770,0304-0000052393,BOL,1,1,1,AJP,1,4232,11019,VSE,1100,1418,1101,1104,1,00:00.0,191.42,58.8985
3771,0304-0000052394,BOL,1,1,1,AJP,1,4228,11039,VSE,1100,1418,1101,1104,1,00:00.0,424.966,130.7588
3772,0304-0000052395,BOL,1,1,1,AJP,1,4227,11024,VSE,1100,1418,1101,1104,1,00:00.0,476,146.4615
3773,0304-0000052396,BOL,1,1,1,AJP,1,4220,11061,VSE,1100,1418,1101,1104,1,00:00.0,39.99,12.3046
3774,0304-0000052397,BOL,1,1,1,AJP,1,4221,11012,VSE,1100,1418,1101,1104,1,00:00.0,801.856,246.7249
3775,0304-0000052399,BOL,1,1,1,AJP,1,4231,11028,VSE,1100,1418,1101,1104,1,00:00.0,8.84,2.72
3776,0304-0000052400,BOL,1,1,1,AJP,1,4222,11049,VSE,1100,1418,1101,1104,1,00:00.0,26.52,8.16
3777,0304-0000052401,BOL,1,1,1,AJP,1,4225,11047,VSE,1100,1418,1101,1104,1,00:00.0,8.84,2.72
3778,0304-0000052402,BOL,1,1,1,AJP,1,4217,11051,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3779,0304-0000052403,BOL,1,1,1,AJP,1,4224,11027,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3780,0304-0000052404,BOL,1,1,1,AJP,1,4230,11006,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3781,0304-0000052405,BOL,1,1,1,AJP,1,4223,11060,VSE,1100,1418,1101,1104,1,00:00.0,146.2,44.9846
3782,0304-0000052406,BOL,1,1,1,AJP,1,4229,11053,VSE,1100,1418,1101,1104,1,00:00.0,119,36.6154
3783,0304-0000052407,BOL,1,1,1,AJP,1,4233,11055,VSE,1100,1418,1101,1104,1,00:00.0,86.7,26.6769
3784,0304-0000052408,BOL,1,1,1,AJP,1,4218,11026,VSE,1100,1418,1101,1104,1,00:00.0,120.36,37.0338
3785,0304-0000052409,BOL,1,1,1,AJP,1,4219,11029,VSE,1100,1418,1101,1104,1,00:00.0,83.3,25.6308
3786,0304-0000052410,BOL,1,1,1,AJP,1,4234,11067,VSE,1100,1418,1101,1104,1,00:00.0,136,41.8462
3787,0304-0000052411,BOL,1,1,1,AJP,1,4232,11046,VSE,1100,1418,1101,1104,1,00:00.0,185.3,57.0154
3788,0304-0000052412,BOL,1,1,1,AJP,1,4228,11063,VSE,1100,1418,1101,1104,1,00:00.0,3.4,1.0462
3789,0304-0000052413,BOL,1,1,1,AJP,1,4227,11010,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3790,0304-0000052414,BOL,1,1,1,AJP,1,4220,11073,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3791,0304-0000052415,BOL,1,1,1,AJP,1,4221,11022,VSE,1100,1418,1101,1104,1,00:00.0,146.2,44.9846
3792,0304-0000052416,BOL,1,1,1,AJP,1,4226,11035,VSE,1100,1418,1101,1104,1,00:00.0,1.7,0.5231
3793,0304-0000052417,BOL,1,1,1,AJP,1,4231,11015,VSE,1100,1418,1101,1104,1,00:00.0,3.4,1.0462
3794,0304-0000052418,BOL,1,1,1,AJP,1,4222,11058,VSE,1100,1418,1101,1104,1,00:00.0,135.966,41.8357
3795,0304-0000052419,BOL,1,1,1,AJP,1,4225,11068,VSE,1100,1418,1101,1104,1,00:00.0,198.56,61.0954
3796,0304-0000052420,BOL,1,1,1,AJP,1,4217,11013,VSE,1100,1418,1101,1104,1,00:00.0,6.8,2.0923
3797,0304-0000052421,BOL,1,1,1,AJP,1,4224,11020,VSE,1100,1418,1101,1104,1,00:00.0,131.274,40.392
3798,0304-0000052422,BOL,1,1,1,AJP,1,4230,11044,VSE,1100,1418,1101,1104,1,00:00.0,901.952,277.5237
3799,0304-0000052423,BOL,1,1,1,AJP,1,4223,11038,VSE,1100,1418,1101,1104,1,00:00.0,78.6,24.1846
3800,0304-0000052424,BOL,1,1,1,AJP,1,4229,11002,VSE,1100,1418,1101,1104,1,00:00.0,19.99,6.1508
3801,0304-0000052425,BOL,1,1,1,AJP,1,4233,11054,VSE,1100,1418,1101,1104,1,00:00.0,26.3,8.0923
3802,0304-0000052426,BOL,1,1,1,AJP,1,4218,11041,VSE,1100,1418,1101,1104,1,00:00.0,414.596,127.568
3803,0304-0000052427,BOL,1,1,1,AJP,1,4219,11042,VSE,1100,1418,1101,1104,1,00:00.0,204,62.7692
3804,0304-0000052428,BOL,1,1,1,AJP,1,4234,11021,VSE,1100,1418,1101,1104,1,00:00.0,160.99,49.5354
3805,0304-0000052429,BOL,1,1,1,AJP,1,4232,11066,VSE,1100,1418,1101,1104,1,00:00.0,113.9,35.0462
3806,0304-0000052430,BOL,1,1,1,AJP,1,4228,11072,VSE,1100,1418,1101,1104,1,00:00.0,144.5,44.4615
3807,0304-0000052431,BOL,1,1,1,AJP,1,4227,11057,VSE,1100,1418,1101,1104,1,00:00.0,266.73,82.0708
3808,0304-0000052432,BOL,1,1,1,AJP,1,4220,11050,VSE,1100,1418,1101,1104,1,00:00.0,2228.7,685.7538
3809,0304-0000052433,BOL,1,1,1,AJP,1,4221,11016,VSE,1100,1418,1101,1104,1,00:00.0,153,47.0769
3810,0304-0000052434,BOL,1,1,1,AJP,1,4226,11001,VSE,1100,1418,1101,1104,1,00:00.0,958.8,295.0154
3811,0304-0000052435,BOL,1,1,1,AJP,1,4231,11031,VSE,1100,1418,1101,1104,1,00:00.0,176.8,54.4
3812,0304-0000052436,BOL,1,1,1,AJP,1,4222,11070,VSE,1100,1418,1101,1104,1,00:00.0,323,99.3846
3813,0304-0000052437,BOL,1,1,1,AJP,1,4225,11006,VSE,1100,1418,1101,1104,1,00:00.0,38.5,11.8462
3814,0304-0000052438,BOL,1,1,1,AJP,1,4217,11060,VSE,1100,1418,1101,1104,1,00:00.0,248.098,76.3378
3815,0304-0000052439,BOL,1,1,1,AJP,1,4224,11053,VSE,1100,1418,1101,1104,1,00:00.0,35.6,10.9538
3816,0304-0000052440,BOL,1,1,1,AJP,1,4230,11055,VSE,1100,1418,1101,1104,1,00:00.0,169.558,52.1717
3817,0304-0000052441,BOL,1,1,1,AJP,1,4223,11026,VSE,1100,1418,1101,1104,1,00:00.0,271.558,83.5563
3818,0304-0000052442,BOL,1,1,1,AJP,1,4229,11029,VSE,1100,1418,1101,1104,1,00:00.0,41.6,12.8
3819,0304-0000052443,BOL,1,1,1,AJP,1,4233,11067,VSE,1100,1418,1101,1104,1,00:00.0,67.592,20.7975
3820,0304-0000052444,BOL,1,1,1,AJP,1,4218,11046,VSE,1100,1418,1101,1104,1,00:00.0,1904,585.8462
3821,0304-0000052445,BOL,1,1,1,AJP,1,4219,11063,VSE,1100,1418,1101,1104,1,00:00.0,783.7,241.1385
3822,0304-0000052446,BOL,1,1,1,AJP,1,4234,11010,VSE,1100,1418,1101,1104,1,00:00.0,3.4,1.0462
3823,0304-0000052447,BOL,1,1,1,AJP,1,4232,11073,VSE,1100,1418,1101,1104,1,00:00.0,185.3,57.0154
3824,0304-0000052448,BOL,1,1,1,AJP,1,4228,11022,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3825,0304-0000052449,BOL,1,1,1,AJP,1,4227,11035,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3826,0304-0000052450,BOL,1,1,1,AJP,1,4220,11015,VSE,1100,1418,1101,1104,1,00:00.0,120.36,37.0338
3827,0304-0000052451,BOL,1,1,1,AJP,1,4221,11058,VSE,1100,1418,1101,1104,1,00:00.0,4.42,1.36
3828,0304-0000052452,BOL,1,1,1,AJP,1,4226,11068,VSE,1100,1418,1101,1104,1,00:00.0,119,36.6154
3829,0304-0000052453,BOL,1,1,1,AJP,1,4231,11013,VSE,1100,1418,1101,1104,1,00:00.0,1.7,0.5231
3830,0304-0000052454,BOL,1,1,1,AJP,1,4222,11020,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3831,0304-0000052455,BOL,1,1,1,AJP,1,4225,11044,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3832,0304-0000052456,BOL,1,1,1,AJP,1,4217,11038,VSE,1100,1418,1101,1104,1,00:00.0,3.4,1.0462
3833,0304-0000052457,BOL,1,1,1,AJP,1,4224,11002,VSE,1100,1418,1101,1104,1,00:00.0,146.2,44.9846
3834,0304-0000052458,BOL,1,1,1,AJP,1,4230,11054,VSE,1100,1418,1101,1104,1,00:00.0,136,41.8462
3835,0304-0000052459,BOL,1,1,1,AJP,1,4223,11041,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3836,0304-0000052460,BOL,1,1,1,AJP,1,4229,11042,VSE,1100,1418,1101,1104,1,00:00.0,4.42,1.36
3837,0304-0000052461,BOL,1,1,1,AJP,1,4233,11021,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3838,0304-0000052462,BOL,1,1,1,AJP,1,4218,11066,VSE,1100,1418,1101,1104,1,00:00.0,83.3,25.6308
3839,0304-0000052463,BOL,1,1,1,AJP,1,4219,11072,VSE,1100,1418,1101,1104,1,00:00.0,86.7,26.6769
3840,0304-0000052464,BOL,1,1,1,AJP,1,4234,11057,VSE,1100,1418,1101,1104,1,00:00.0,146.2,44.9846
3841,0304-0000052465,BOL,1,1,1,AJP,1,4232,11050,VSE,1100,1418,1101,1104,1,00:00.0,4.42,1.36
3842,0304-0000052466,BOL,1,1,1,AJP,1,4228,11016,VSE,1100,1418,1101,1104,1,00:00.0,74.15,22.8154
3843,0304-0000052467,BOL,1,1,1,AJP,1,4227,11001,VSE,1100,1418,1101,1104,1,00:00.0,65.3,20.0923
3844,0304-0000052468,BOL,1,1,1,AJP,1,4220,11031,VSE,1100,1418,1101,1104,1,00:00.0,271.966,83.6818
3845,0304-0000052469,BOL,1,1,1,AJP,1,4221,11070,VSE,1100,1418,1101,1104,1,00:00.0,1019.966,313.8357
3846,0304-0000052470,BOL,1,1,1,AJP,1,4226,11071,VSE,1100,1418,1101,1104,1,00:00.0,2699.6,830.6462
3847,0304-0000052471,BOL,1,1,1,AJP,1,4231,11065,VSE,1100,1418,1101,1104,1,00:00.0,546.856,168.2634
3848,0304-0000052472,BOL,1,1,1,AJP,1,4222,11009,VSE,1100,1418,1101,1104,1,00:00.0,2480.3,763.1692
3849,0304-0000052473,BOL,1,1,1,AJP,1,4225,11014,VSE,1100,1418,1101,1104,1,00:00.0,3059.966,941.528
3850,0304-0000052474,BOL,1,1,1,AJP,1,4217,11018,VSE,1100,1418,1101,1104,1,00:00.0,1461.83,449.7938
3851,0304-0000052475,BOL,1,1,1,AJP,1,4224,11003,VSE,1100,1418,1101,1104,1,00:00.0,125.6,38.6462
3852,0304-0000052476,BOL,1,1,1,AJP,1,4230,11069,VSE,1100,1418,1101,1104,1,00:00.0,339.966,104.6049
3853,0304-0000052477,BOL,1,1,1,AJP,1,4223,11019,VSE,1100,1418,1101,1104,1,00:00.0,763.3,234.8615
3854,0304-0000052478,BOL,1,1,1,AJP,1,4229,11039,VSE,1100,1418,1101,1104,1,00:00.0,26.69,8.2123
3855,0304-0000052479,BOL,1,1,1,AJP,1,4233,11024,VSE,1100,1418,1101,1104,1,00:00.0,77.6,23.8769
3856,0304-0000052480,BOL,1,1,1,AJP,1,4218,11061,VSE,1100,1418,1101,1104,1,00:00.0,5779.966,1778.4511
3857,0304-0000052481,BOL,1,1,1,AJP,1,4219,11012,VSE,1100,1418,1101,1104,1,00:00.0,62.9,19.3538
3858,0304-0000052482,BOL,1,1,1,AJP,1,4234,11052,VSE,1100,1418,1101,1104,1,00:00.0,110.806,34.0942
3859,0304-0000052483,BOL,1,1,1,AJP,1,4232,11028,VSE,1100,1418,1101,1104,1,00:00.0,349,107.3846
3860,0304-0000052484,BOL,1,1,1,AJP,1,4228,11049,VSE,1100,1418,1101,1104,1,00:00.0,71.57,22.0215
3861,0304-0000052485,BOL,1,1,1,AJP,1,4227,11047,VSE,1100,1418,1101,1104,1,00:00.0,879,270.4615
3862,0304-0000052486,BOL,1,1,1,AJP,1,4220,11051,VSE,1100,1418,1101,1104,1,00:00.0,789.9,243.0462
3863,0304-0000052488,BOL,1,1,1,AJP,1,4226,11030,VSE,1100,1418,1101,1104,1,00:00.0,75.6,23.2615
3864,0304-0000052489,BOL,1,1,1,AJP,1,4231,11045,VSE,1100,1418,1101,1104,1,00:00.0,185.3,57.0154
3865,0304-0000052490,BOL,1,1,1,AJP,1,4222,11064,VSE,1100,1418,1101,1104,1,00:00.0,120.36,37.0338
3866,0304-0000052492,BOL,1,1,1,AJP,1,4217,11005,VSE,1100,1418,1101,1104,1,00:00.0,136,41.8462
3867,0304-0000052493,BOL,1,1,1,AJP,1,4224,11048,VSE,1100,1418,1101,1104,1,00:00.0,86.7,26.6769
3868,0304-0000052494,BOL,1,1,1,AJP,1,4230,11006,VSE,1100,1418,1101,1104,1,00:00.0,3.4,1.0462
3869,0304-0000052495,BOL,1,1,1,AJP,1,4223,11060,VSE,1100,1418,1101,1104,1,00:00.0,3.4,1.0462
3870,0304-0000052496,BOL,1,1,1,AJP,1,4229,11053,VSE,1100,1418,1101,1104,1,00:00.0,292.4,89.9692
3871,0304-0000052497,BOL,1,1,1,AJP,1,4233,11055,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3872,0304-0000052498,BOL,1,1,1,AJP,1,4218,11026,VSE,1100,1418,1101,1104,1,00:00.0,169.966,52.2972
3873,0304-0000052499,BOL,1,1,1,AJP,1,4219,11029,VSE,1100,1418,1101,1104,1,00:00.0,292.4,89.9692
3874,0304-0000052500,BOL,1,1,1,AJP,1,4234,11067,VSE,1100,1418,1101,1104,1,00:00.0,339.932,104.5945
3875,0304-0000052501,BOL,1,1,1,AJP,1,4232,11046,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3876,0304-0000052502,BOL,1,1,1,AJP,1,4228,11063,VSE,1100,1418,1101,1104,1,00:00.0,1.7,0.5231
3877,0304-0000052503,BOL,1,1,1,AJP,1,4227,11010,VSE,1100,1418,1101,1104,1,00:00.0,238,73.2308
3878,0304-0000052504,BOL,1,1,1,AJP,1,4220,11073,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3879,0304-0000052505,BOL,1,1,1,AJP,1,4221,11022,VSE,1100,1418,1101,1104,1,00:00.0,10.2,3.1385
3880,0304-0000052506,BOL,1,1,1,AJP,1,4226,11035,VSE,1100,1418,1101,1104,1,00:00.0,13.26,4.08
3881,0304-0000052508,BOL,1,1,1,AJP,1,4222,11058,VSE,1100,1418,1101,1104,1,00:00.0,17.68,5.44
3882,0304-0000052509,BOL,1,1,1,AJP,1,4225,11068,VSE,1100,1418,1101,1104,1,00:00.0,22.5,6.9231
3883,0304-0000052510,BOL,1,1,1,AJP,1,4217,11013,VSE,1100,1418,1101,1104,1,00:00.0,45.6,14.0308
3884,0304-0000052511,BOL,1,1,1,AJP,1,4224,11020,VSE,1100,1418,1101,1104,1,00:00.0,6053.7,1862.6769
3885,0304-0000052512,BOL,1,1,1,AJP,1,4230,11044,VSE,1100,1418,1101,1104,1,00:00.0,85.6,26.3385
3886,0304-0000052513,BOL,1,1,1,AJP,1,4223,11038,VSE,1100,1418,1101,1104,1,00:00.0,45.6,14.0308
3887,0304-0000052514,BOL,1,1,1,AJP,1,4229,11002,VSE,1100,1418,1101,1104,1,00:00.0,1094.528,336.7778
3888,0304-0000052515,BOL,1,1,1,AJP,1,4233,11054,VSE,1100,1418,1101,1104,1,00:00.0,1359.558,418.3255
3889,0304-0000052516,BOL,1,1,1,AJP,1,4218,11041,VSE,1100,1418,1101,1104,1,00:00.0,271.932,83.6714
3890,0304-0000052517,BOL,1,1,1,AJP,1,4219,11042,VSE,1100,1418,1101,1104,1,00:00.0,747.966,230.1434
3891,0304-0000052518,BOL,1,1,1,AJP,1,4234,11021,VSE,1100,1418,1101,1104,1,00:00.0,88.366,27.1895
3892,0304-0000052519,BOL,1,1,1,AJP,1,4232,11066,VSE,1100,1418,1101,1104,1,00:00.0,96.35,29.6462
3893,0304-0000052520,BOL,1,1,1,AJP,1,4228,11072,VSE,1100,1418,1101,1104,1,00:00.0,1903.966,585.8357
3894,0304-0000052521,BOL,1,1,1,AJP,1,4227,11057,VSE,1100,1418,1101,1104,1,00:00.0,39.65,12.2
3895,0304-0000052581,BOL,1,1,1,AJP,1,4225,20030,VSE,1100,1418,1100,1104,1,00:00.0,1356.6,417.4154
3896,0304-0000052582,BOL,1,1,1,AJP,1,4217,20062,VSE,1100,1418,1100,1104,1,00:00.0,329.63,101.4246
3897,0304-0000052583,BOL,1,1,1,AJP,1,4224,20060,VSE,1100,1418,1100,1104,1,00:00.0,1019.966,313.8357
3898,0304-0000052584,BOL,1,1,1,AJP,1,4230,20010,VSE,1100,1418,1100,1104,1,00:00.0,159,48.9231
3899,0304-0000052586,BOL,1,1,1,AJP,1,4229,20071,VSE,1100,1418,1100,1104,1,00:00.0,84.966,26.1434
3900,0304-0000052587,BOL,1,1,1,AJP,1,4233,20031,VSE,1100,1418,1100,1104,1,00:00.0,2059,633.5385
3901,0304-0000052588,BOL,1,1,1,AJP,1,4218,20029,VSE,1100,1418,1100,1104,1,00:00.0,236.3,72.7077
3902,0304-0000052589,BOL,1,1,1,AJP,1,4219,20015,VSE,1100,1418,1100,1104,1,00:00.0,25.6,7.8769
3903,0304-0000052590,BOL,1,1,1,AJP,1,4234,20048,VSE,1100,1418,1100,1104,1,00:00.0,1137.3,349.9385
3904,0304-0000052591,BOL,1,1,1,AJP,1,4232,20025,VSE,1100,1418,1100,1104,1,00:00.0,1291.49,397.3815
3905,0304-0000052592,BOL,1,1,1,AJP,1,4228,20017,VSE,1100,1418,1100,1104,1,00:00.0,52.7,16.2154
3906,0304-0000052594,BOL,1,1,1,AJP,1,4220,20032,VSE,1100,1418,1100,1104,1,00:00.0,185.3,57.0154
3907,0304-0000052595,BOL,1,1,1,AJP,1,4221,20049,VSE,1100,1418,1100,1104,1,00:00.0,120.36,37.0338
3908,0304-0000052597,BOL,1,1,1,AJP,1,4231,20042,VSE,1100,1418,1100,1104,1,00:00.0,136,41.8462
3909,0304-0000052598,BOL,1,1,1,AJP,1,4222,20067,VSE,1100,1418,1100,1104,1,00:00.0,86.7,26.6769
3910,0304-0000052599,BOL,1,1,1,AJP,1,4225,20063,VSE,1100,1418,1100,1104,1,00:00.0,17,5.2308
3911,0304-0000052600,BOL,1,1,1,AJP,1,4217,20058,VSE,1100,1418,1100,1104,1,00:00.0,146.2,44.9846
3912,0304-0000052601,BOL,1,1,1,AJP,1,4224,20012,VSE,1100,1418,1100,1104,1,00:00.0,509.898,156.8917
3913,0304-0000052602,BOL,1,1,1,AJP,1,4230,20011,VSE,1100,1418,1100,1104,1,00:00.0,169.966,52.2972
3914,0304-0000052603,BOL,1,1,1,AJP,1,4223,20014,VSE,1100,1418,1100,1104,1,00:00.0,438.6,134.9538
3915,0304-0000052605,BOL,1,1,1,AJP,1,4233,20022,VSE,1100,1418,1100,1104,1,00:00.0,3.4,1.0462
3916,0304-0000052606,BOL,1,1,1,AJP,1,4218,20057,VSE,1100,1418,1100,1104,1,00:00.0,10.2,3.1385
3917,0304-0000052608,BOL,1,1,1,AJP,1,4234,20026,VSE,1100,1418,1100,1104,1,00:00.0,17.68,5.44
3918,0304-0000052609,BOL,1,1,1,AJP,1,4232,20053,VSE,1100,1418,1100,1104,1,00:00.0,22.1,6.8
3919,0304-0000052611,BOL,1,1,1,AJP,1,4227,20005,VSE,1100,1418,1100,1104,1,00:00.0,119,36.6154
3920,0304-0000052612,BOL,1,1,1,AJP,1,4220,20038,VSE,1100,1418,1100,1104,1,00:00.0,1.7,0.5231
3921,0304-0000052613,BOL,1,1,1,AJP,1,4221,20073,VSE,1100,1418,1100,1104,1,00:00.0,10.2,3.1385
3922,0304-0000052614,BOL,1,1,1,AJP,1,4226,20061,VSE,1100,1418,1100,1104,1,00:00.0,1090.822,335.6375
3923,0304-0000052615,BOL,1,1,1,AJP,1,4231,20051,VSE,1100,1418,1100,1104,1,00:00.0,1152.226,354.5311
3924,0304-0000052616,BOL,1,1,1,AJP,1,4222,20027,VSE,1100,1418,1100,1104,1,00:00.0,1968.6,605.7231
3925,0304-0000052617,BOL,1,1,1,AJP,1,4225,20018,VSE,1100,1418,1100,1104,1,00:00.0,21.6,6.6462
3926,0304-0000052618,BOL,1,1,1,AJP,1,4217,20044,VSE,1100,1418,1100,1104,1,00:00.0,151.266,46.5434
3927,0304-0000052619,BOL,1,1,1,AJP,1,4224,20036,VSE,1100,1418,1100,1104,1,00:00.0,76.5,23.5385
3928,0304-0000052620,BOL,1,1,1,AJP,1,4230,20008,VSE,1100,1418,1100,1104,1,00:00.0,309.99,95.3815
3929,0304-0000110295,BOL,1,1,1,AJP,1,4178,11026,VSE,1100,1399,1101,1101,1,00:00.0,6378.366,1962.5742
3930,0304-0000110297,BOL,1,1,1,AJP,1,4173,11002,VSE,1100,1399,1101,1101,1,00:00.0,2117.69,651.5969
3931,0304-0000110301,BOL,1,1,1,AJP,1,4174,11061,VSE,1100,1399,1101,1101,1,00:00.0,642.26,197.6185
3932,0304-0000110302,BOL,1,1,1,AJP,1,4161,11066,VSE,1100,1399,1101,1101,1,00:00.0,38.5,11.8462
3933,0304-0000110303,BOL,1,1,1,AJP,1,4175,11067,VSE,1100,1399,1101,1101,1,00:00.0,44.6,13.7231
3934,0304-0000110304,BOL,1,1,1,AJP,1,4166,11069,VSE,1100,1399,1101,1101,1,00:00.0,1.7,0.5231
3935,0304-0000110305,BOL,1,1,1,AJP,1,4171,11038,VSE,1100,1399,1101,1101,1,00:00.0,10.2,3.1385
3936,0304-0000110306,BOL,1,1,1,AJP,1,4170,11005,VSE,1100,1399,1101,1101,1,00:00.0,146.2,44.9846
3937,0304-0000110307,BOL,1,1,1,AJP,1,4162,11009,VSE,1100,1399,1101,1101,1,00:00.0,339.932,104.5945
3938,0304-0000110308,BOL,1,1,1,AJP,1,4179,11036,VSE,1100,1399,1101,1101,1,00:00.0,169.966,52.2972
3939,0304-0000110309,BOL,1,1,1,AJP,1,4176,11033,VSE,1100,1399,1101,1101,1,00:00.0,169.966,52.2972
3940,0304-0000110310,BOL,1,1,1,AJP,1,4178,11024,VSE,1100,1399,1101,1101,1,00:00.0,146.2,44.9846
3941,0304-0000110311,BOL,1,1,1,AJP,1,4165,11021,VSE,1100,1399,1101,1101,1,00:00.0,6.8,2.0923
3942,0304-0000110312,BOL,1,1,1,AJP,1,4173,11062,VSE,1100,1399,1101,1101,1,00:00.0,10.2,3.1385
3943,0304-0000110313,BOL,1,1,1,AJP,1,4172,11071,VSE,1100,1399,1101,1101,1,00:00.0,119,36.6154
3944,0304-0000110314,BOL,1,1,1,AJP,1,4164,11010,VSE,1100,1399,1101,1101,1,00:00.0,86.7,26.6769
3945,0304-0000110315,BOL,1,1,1,AJP,1,4169,11019,VSE,1100,1399,1101,1101,1,00:00.0,136,41.8462
3946,0304-0000110316,BOL,1,1,1,AJP,1,4174,11032,VSE,1100,1399,1101,1101,1,00:00.0,83.3,25.6308
3947,0304-0000110317,BOL,1,1,1,AJP,1,4161,11052,VSE,1100,1399,1101,1101,1,00:00.0,120.36,37.0338
3948,0304-0000110318,BOL,1,1,1,AJP,1,4175,11060,VSE,1100,1399,1101,1101,1,00:00.0,185.3,57.0154
3949,0304-0000110319,BOL,1,1,1,AJP,1,4166,11047,VSE,1100,1399,1101,1101,1,00:00.0,8.84,2.72
3950,0304-0000110320,BOL,1,1,1,AJP,1,4171,11065,VSE,1100,1399,1101,1101,1,00:00.0,4.42,1.36
3951,0304-0000110321,BOL,1,1,1,AJP,1,4170,11031,VSE,1100,1399,1101,1101,1,00:00.0,8.84,2.72
3952,0304-0000110322,BOL,1,1,1,AJP,1,4162,11008,VSE,1100,1399,1101,1101,1,00:00.0,20.4,6.2769
3953,0304-0000110323,BOL,1,1,1,AJP,1,4179,11034,VSE,1100,1399,1101,1101,1,00:00.0,10.2,3.1385
3954,0304-0000110326,BOL,1,1,1,AJP,1,4165,11054,VSE,1100,1399,1101,1101,1,00:00.0,1.7,0.5231
3955,0304-0000110327,BOL,1,1,1,AJP,1,4173,11039,VSE,1100,1399,1101,1101,1,00:00.0,10.2,3.1385
3956,0304-0000110328,BOL,1,1,1,AJP,1,4172,11016,VSE,1100,1399,1101,1101,1,00:00.0,146.2,44.9846
3957,0304-0000110329,BOL,1,1,1,AJP,1,4164,11012,VSE,1100,1399,1101,1101,1,00:00.0,169.966,52.2972
3958,0304-0000110330,BOL,1,1,1,AJP,1,4169,11046,VSE,1100,1399,1101,1101,1,00:00.0,169.966,52.2972
3959,0304-0000110331,BOL,1,1,1,AJP,1,4174,11064,VSE,1100,1399,1101,1101,1,00:00.0,169.966,52.2972
3960,0304-0000110332,BOL,1,1,1,AJP,1,4161,11070,VSE,1100,1399,1101,1101,1,00:00.0,146.2,44.9846
3961,0304-0000110333,BOL,1,1,1,AJP,1,4175,11015,VSE,1100,1399,1101,1101,1,00:00.0,3.4,1.0462
3962,0304-0000110334,BOL,1,1,1,AJP,1,4166,11068,VSE,1100,1399,1101,1101,1,00:00.0,3.4,1.0462
3963,0304-0000110335,BOL,1,1,1,AJP,1,4171,11049,VSE,1100,1399,1101,1101,1,00:00.0,119,36.6154
3964,0304-0000110336,BOL,1,1,1,AJP,1,4170,11057,VSE,1100,1399,1101,1101,1,00:00.0,173.4,53.3538
3965,0304-0000110337,BOL,1,1,1,AJP,1,4162,11030,VSE,1100,1399,1101,1101,1,00:00.0,136,41.8462
3966,0304-0000110338,BOL,1,1,1,AJP,1,4179,11029,VSE,1100,1399,1101,1101,1,00:00.0,166.6,51.2615
3967,0304-0000110339,BOL,1,1,1,AJP,1,4176,11011,VSE,1100,1399,1101,1101,1,00:00.0,120.36,37.0338
3968,0304-0000110340,BOL,1,1,1,AJP,1,4178,11003,VSE,1100,1399,1101,1101,1,00:00.0,185.3,57.0154
3969,0304-0000110341,BOL,1,1,1,AJP,1,4165,11023,VSE,1100,1399,1101,1101,1,00:00.0,4.42,1.36
3970,0304-0000110342,BOL,1,1,1,AJP,1,4173,11041,VSE,1100,1399,1101,1101,1,00:00.0,13.26,4.08
3971,0304-0000110343,BOL,1,1,1,AJP,1,4172,11051,VSE,1100,1399,1101,1101,1,00:00.0,17.68,5.44
3972,0304-0000110344,BOL,1,1,1,AJP,1,4164,11037,VSE,1100,1399,1101,1101,1,00:00.0,10.2,3.1385
3973,0304-0000110345,BOL,1,1,1,AJP,1,4169,11022,VSE,1100,1399,1101,1101,1,00:00.0,20.4,6.2769
3974,0304-0000110346,BOL,1,1,1,AJP,1,4174,11020,VSE,1100,1399,1101,1101,1,00:00.0,68,20.9231
3975,0304-0000110347,BOL,1,1,1,AJP,1,4161,11004,VSE,1100,1399,1101,1101,1,00:00.0,170,52.3077
