IDVenta,CodigoProducto,Cantidad,Venta_MonNacional,Venta_MonExtranjera,Descuento_MonNacional,Descuento_MonExtranjera,Impuesto_MonNacional,Impuesto_MonExtranjera,Costo_MonNacional,Costo_MonExtranjera,Codigo_UnidadMedida,Codigo_UnidadMedida_Venta
6220,2006,1,38,11.3772,0,0,7.22,2.1617,17.1,5.1198,UNI,NULL
6221,2007,1,32.6,9.7605,0,0,6.194,1.8545,14.67,4.3922,UNI,NULL
6222,2063,1,16.9,5.0599,0,0,3.211,0.9614,4.056,1.2144,UNI,NULL
6223,2073,1,22.3,6.6766,0,0,4.237,1.2686,7.805,2.3368,UNI,NULL
6224,1040,1,67.592,20.2371,0,0,12.8425,3.8451,39.6606,11.8744,UNI,NULL
6225,1011,1,271.966,81.4269,0,0,51.6735,15.4711,159.5801,47.7785,UNI,NULL
6226,1010,1,339.966,101.7862,0,0,64.5935,19.3394,199.4801,59.7246,UNI,NULL
6227,1023,1,3059.966,916.1575,458.9949,137.4236,581.3935,174.0699,1795.4801,537.5689,UNI,NULL
6228,1022,1,9010,2697.6048,1351.5,404.6407,1711.9,512.5449,5286.75,1582.8593,UNI,NULL
6229,1034,1,248.098,74.2808,0,0,47.1386,14.1134,145.5752,43.5854,UNI,NULL
6230,1032,1,169.558,50.7659,0,0,32.216,9.6455,99.4907,29.7876,UNI,NULL
6231,1085,1,775.472,232.1772,0,0,147.3397,44.1137,325.014,97.3096,UNI,NULL
6232,1109,1,783.7,234.6407,0,0,148.903,44.5817,341.601,102.2757,UNI,NULL
6233,1135,1,1904,570.0599,0,0,361.76,108.3114,1181.04,353.6048,UNI,NULL
6234,1155,1,763.3,228.5329,0,0,145.027,43.4213,473.4705,141.7576,UNI,NULL
6235,2010,2,71.2,21.3174,0,0,13.528,4.0503,16.02,4.7964,UNI,NULL
6236,2107,1,288.048,86.2419,0,0,54.7291,16.386,170.9525,51.1834,UNI,NULL
6237,3048,1,65.2,19.521,0,0,12.388,3.709,29.34,8.7844,UNI,NULL
6238,4016,1,76.5,22.9042,0,0,14.535,4.3518,26.2913,7.8716,UNI,NULL
6239,1020,1,917.966,274.8401,0,0,174.4135,52.2196,538.6301,161.2665,UNI,NULL
6240,1041,1,234.6,70.2395,0,0,44.574,13.3455,137.655,41.2141,UNI,NULL
6241,1086,1,663,198.503,0,0,125.97,37.7156,277.875,83.1961,UNI,NULL
6242,2049,1,39.99,11.9731,0,0,7.5981,2.2749,16.7958,5.0287,UNI,NULL
6243,4081,1,52.7,15.7784,0,0,10.013,2.9979,20.3205,6.084,UNI,NULL
6244,1016,1,1087.966,325.7383,0,0,206.7135,61.8903,638.3801,191.1318,UNI,NULL
6245,1123,1,1397.4,418.3832,0,0,265.506,79.4928,609.102,182.3659,UNI,NULL
6246,1138,1,2556.766,765.4988,0,0,485.7855,145.4448,1585.9469,474.8344,UNI,NULL
6247,1144,1,5779.966,1730.5287,866.9949,259.5793,1098.1935,328.8004,3585.2789,1073.4368,UNI,NULL
6248,2083,2,157,47.006,0,0,29.83,8.9311,14.915,4.4656,UNI,NULL
6249,3005,1,22.5,6.7365,0,0,4.275,1.2799,4.725,1.4147,UNI,NULL
6250,3019,1,74.15,22.2006,0,0,14.0885,4.2181,13.347,3.9961,UNI,NULL
6251,3044,1,45.21,13.5359,0,0,8.5899,2.5718,8.1378,2.4365,UNI,NULL
6252,4010,1,30.43,9.1108,0,0,5.7817,1.731,10.4581,3.1312,UNI,NULL
6253,4075,2,251.532,75.309,0,0,47.7911,14.3087,48.4939,14.5191,UNI,NULL
6254,1004,1,229.5,68.7126,0,0,43.605,13.0554,134.6625,40.3181,UNI,NULL
6255,1042,1,452.404,135.4503,0,0,85.9568,25.7356,318.535,95.3698,UNI,NULL
6256,1051,1,506.6,151.6766,0,0,96.254,28.8186,297.255,88.9985,UNI,NULL
6257,1050,1,459,137.4251,0,0,87.21,26.1108,321.3,96.1976,UNI,NULL
6258,1074,1,679.966,203.5826,0,0,129.1935,38.6807,284.9858,85.3251,UNI,NULL
6259,1073,1,747.966,223.9419,0,0,142.1135,42.549,313.4858,93.858,UNI,NULL
6260,1072,1,510,152.6946,0,0,96.9,29.012,213.75,63.997,UNI,NULL
6261,1077,1,424.966,127.2353,0,0,80.7435,24.1747,178.1108,53.3266,UNI,NULL
6262,1088,1,1220.6,365.4491,0,0,231.914,69.4353,511.575,153.1662,UNI,NULL
6263,1087,1,1446.7,433.1437,0,0,274.873,82.2973,606.3375,181.5382,UNI,NULL
6264,1092,2,57.732,17.285,0,0,10.9691,3.2842,12.0983,3.6222,UNI,NULL
6265,1059,1,442,132.3353,0,0,83.98,25.1437,259.35,77.6497,UNI,NULL
6266,1117,1,339.558,101.6641,0,0,64.516,19.3162,148.0073,44.3136,UNI,NULL
6267,1125,1,237.966,71.2473,0,0,45.2135,13.537,103.7252,31.0554,UNI,NULL
6268,1129,1,237.592,71.1353,0,0,45.1425,13.5157,103.5622,31.0066,UNI,NULL
6269,2001,1,25.5,7.6347,0,0,4.845,1.4506,11.475,3.4356,UNI,NULL
6270,2005,2,37.2,11.1377,0,0,7.068,2.1162,8.37,2.506,UNI,NULL
6271,2007,1,32.6,9.7605,0,0,6.194,1.8545,14.67,4.3922,UNI,NULL
6272,2047,2,97.44,29.1737,0,0,18.5136,5.543,20.4624,6.1265,UNI,NULL
6273,2066,1,45.6,13.6527,0,0,8.664,2.594,10.944,3.2766,UNI,NULL
6274,2071,1,26.6,7.9641,0,0,5.054,1.5132,6.384,1.9114,UNI,NULL
6275,2102,1,29.6,8.8623,0,0,5.624,1.6838,5.624,1.6838,UNI,NULL
6276,2114,1,697.952,208.9677,0,0,132.6109,39.7039,345.1783,103.3468,UNI,NULL
6277,2116,1,1090.822,326.5934,0,0,207.2562,62.0528,539.4756,161.5196,UNI,NULL
6278,2117,1,709.24,212.3473,0,0,134.7556,40.346,350.7609,105.0182,UNI,NULL
6279,2134,1,2059,616.4671,0,0,391.21,117.1287,1358.94,406.8683,UNI,NULL
6280,2135,1,1999,598.503,0,0,379.81,113.7156,1319.34,395.012,UNI,NULL
6281,2136,1,1980,592.8144,0,0,376.2,112.6347,1306.8,391.2575,UNI,NULL
6282,2137,1,1600,479.0419,0,0,304,91.018,1056,316.1677,UNI,NULL
6283,2138,1,2059,616.4671,0,0,391.21,117.1287,1358.94,406.8683,UNI,NULL
6284,2141,1,2000,598.8024,0,0,380,113.7725,1320,395.2096,UNI,NULL
6285,2142,1,3450,1032.9341,517.5,154.9401,655.5,196.2575,2277,681.7365,UNI,NULL
6286,2117,1,709.24,212.3473,0,0,134.7556,40.346,350.7609,105.0182,UNI,NULL
6287,1071,1,642.26,192.2934,0,0,122.0294,36.5357,269.1825,80.5936,UNI,NULL
6288,1064,1,408,122.1557,0,0,77.52,23.2096,239.4,71.6766,UNI,NULL
6289,1063,1,407.966,122.1455,0,0,77.5135,23.2076,239.3801,71.6707,UNI,NULL
6290,1061,1,1189.966,356.2772,0,0,226.0935,67.6927,698.2301,209.0509,UNI,NULL
6291,1078,1,510,152.6946,0,0,96.9,29.012,213.75,63.997,UNI,NULL
6292,1076,1,642.26,192.2934,0,0,122.0294,36.5357,269.1825,80.5936,UNI,NULL
6293,1075,1,642.26,192.2934,0,0,122.0294,36.5357,269.1825,80.5936,UNI,NULL
6294,1058,1,578,173.0539,0,0,109.82,32.8802,339.15,101.5419,UNI,NULL
6295,1057,1,401.166,120.1096,0,0,76.2215,22.8208,235.3901,70.4761,UNI,NULL
6296,1056,1,509.966,152.6844,0,0,96.8935,29.01,299.2301,89.5899,UNI,NULL
6297,1048,1,839,251.1976,0,0,159.41,47.7275,587.3,175.8383,UNI,NULL
6298,1005,1,984.3,294.7006,0,0,187.017,55.9931,577.5525,172.9199,UNI,NULL
6299,1017,1,1155.966,346.0976,0,0,219.6335,65.7585,678.2801,203.0779,UNI,NULL
6300,1023,1,3059.966,916.1575,458.9949,137.4236,581.3935,174.0699,1795.4801,537.5689,UNI,NULL
6301,4001,1,285.6,85.509,0,0,54.264,16.2467,98.154,29.3874,UNI,NULL
6302,1038,1,197.166,59.0317,0,0,37.4615,11.216,115.6901,34.6378,UNI,NULL
6303,1100,1,1191.7,356.7964,0,0,226.423,67.7913,519.441,155.5213,UNI,NULL
6304,1107,1,1019.966,305.379,0,0,193.7935,58.022,444.5852,133.1093,UNI,NULL
6305,2017,1,85.6,25.6287,0,0,16.264,4.8695,38.52,11.5329,UNI,NULL
6306,4001,1,285.6,85.509,0,0,54.264,16.2467,98.154,29.3874,UNI,NULL
6307,1038,1,197.166,59.0317,0,0,37.4615,11.216,115.6901,34.6378,UNI,NULL
6308,1100,1,1191.7,356.7964,0,0,226.423,67.7913,519.441,155.5213,UNI,NULL
6309,2017,1,85.6,25.6287,0,0,16.264,4.8695,38.52,11.5329,UNI,NULL
6310,1138,1,2556.766,765.4988,0,0,485.7855,145.4448,1585.9469,474.8344,UNI,NULL
6311,1123,1,1397.4,418.3832,0,0,265.506,79.4928,609.102,182.3659,UNI,NULL
6312,2056,1,39.6,11.8563,0,0,7.524,2.2527,9.504,2.8455,UNI,NULL
6313,2083,1,78.5,23.503,0,0,14.915,4.4656,14.915,4.4656,UNI,NULL
6314,3005,1,22.5,6.7365,0,0,4.275,1.2799,4.725,1.4147,UNI,NULL
6315,3019,1,74.15,22.2006,0,0,14.0885,4.2181,13.347,3.9961,UNI,NULL
6316,3044,1,45.21,13.5359,0,0,8.5899,2.5718,8.1378,2.4365,UNI,NULL
6317,4010,1,30.43,9.1108,0,0,5.7817,1.731,10.4581,3.1312,UNI,NULL
6318,4075,1,125.766,37.6545,0,0,23.8955,7.1543,48.4939,14.5191,UNI,NULL
6319,4076,1,223.04,66.7784,0,0,42.3776,12.6879,86.0016,25.749,UNI,NULL
6320,4077,1,236.3,70.7485,0,0,44.897,13.4422,91.1145,27.2798,UNI,NULL
6321,4078,1,203.966,61.0677,0,0,38.7535,11.6028,78.6469,23.547,UNI,NULL
6322,4079,1,164.73,49.3204,0,0,31.2987,9.3709,63.518,19.0174,UNI,NULL
6323,4080,1,191.42,57.3114,0,0,36.3698,10.8892,73.8093,22.0986,UNI,NULL
6324,4082,1,169.966,50.888,0,0,32.2935,9.6687,65.5369,19.6218,UNI,NULL
6325,4083,1,74.766,22.385,0,0,14.2055,4.2531,28.8289,8.6314,UNI,NULL
6326,4084,1,135.966,40.7084,0,0,25.8335,7.7346,52.4269,15.6967,UNI,NULL
6327,4087,1,93.33,27.9431,0,0,17.7327,5.3092,35.987,10.7746,UNI,NULL
6328,4089,1,108.766,32.5647,0,0,20.6655,6.1873,41.9389,12.5566,UNI,NULL
6329,4092,1,108.766,32.5647,0,0,20.6655,6.1873,41.9389,12.5566,UNI,NULL
6330,4093,1,204,61.0778,0,0,38.76,11.6048,78.66,23.5509,UNI,NULL
6331,4094,1,108.766,32.5647,0,0,20.6655,6.1873,41.9389,12.5566,UNI,NULL
6332,4095,1,101.966,30.5287,0,0,19.3735,5.8004,39.3169,11.7715,UNI,NULL
6333,4096,1,108.766,32.5647,0,0,20.6655,6.1873,41.9389,12.5566,UNI,NULL
6334,4097,1,102,30.5389,0,0,19.38,5.8024,39.33,11.7754,UNI,NULL
6335,4098,1,108.766,32.5647,0,0,20.6655,6.1873,41.9389,12.5566,UNI,NULL
6336,4099,1,160.99,48.2006,0,0,30.5881,9.1581,62.0759,18.5856,UNI,NULL
6337,4101,1,25.5,7.6347,0,0,4.845,1.4506,10.4738,3.1359,UNI,NULL
6338,4116,1,23.63,7.0749,0,0,4.4897,1.3442,9.7057,2.9059,UNI,NULL
6339,1129,1,237.592,71.1353,0,0,45.1425,13.5157,103.5622,31.0066,UNI,NULL
6340,1125,1,237.966,71.2473,0,0,45.2135,13.537,103.7252,31.0554,UNI,NULL
6341,1121,1,176.8,52.9341,0,0,33.592,10.0575,77.064,23.0731,UNI,NULL
6342,1118,1,365.5,109.4311,0,0,69.445,20.7919,159.315,47.6991,UNI,NULL
6343,1117,1,339.558,101.6641,0,0,64.516,19.3162,148.0073,44.3136,UNI,NULL
6344,1088,1,1220.6,365.4491,0,0,231.914,69.4353,511.575,153.1662,UNI,NULL
6345,1087,1,1446.7,433.1437,0,0,274.873,82.2973,606.3375,181.5382,UNI,NULL
6346,1094,1,958.8,287.0659,0,0,182.172,54.5425,417.924,125.1269,UNI,NULL
6347,1050,1,459,137.4251,0,0,87.21,26.1108,321.3,96.1976,UNI,NULL
6348,1071,1,642.26,192.2934,0,0,122.0294,36.5357,269.1825,80.5936,UNI,NULL
6349,1026,1,2582.3,773.1437,0,0,490.637,146.8973,1515.2025,453.6534,UNI,NULL
6350,1036,1,135.966,40.7084,0,0,25.8335,7.7346,79.7801,23.8863,UNI,NULL
6351,1033,1,152.592,45.6862,0,0,28.9925,8.6804,89.5356,26.8071,UNI,NULL
6352,1013,1,1445,432.6347,0,0,274.55,82.2006,847.875,253.8548,UNI,NULL
6353,1006,1,275.23,82.4042,0,0,52.2937,15.6568,161.4953,48.3519,UNI,NULL
6354,1004,1,229.5,68.7126,0,0,43.605,13.0554,134.6625,40.3181,UNI,NULL
6355,2016,1,68.9,20.6287,0,0,13.091,3.9195,31.005,9.2829,UNI,NULL
6356,2018,1,96.42,28.8683,0,0,18.3198,5.485,43.389,12.9907,UNI,NULL
6357,2019,1,19.99,5.985,0,0,3.7981,1.1372,8.9955,2.6933,UNI,NULL
6358,2024,1,69.99,20.9551,0,0,13.2981,3.9815,31.4955,9.4298,UNI,NULL
6359,2025,1,79.99,23.9491,0,0,15.1981,4.5503,35.9955,10.7771,UNI,NULL
6360,2026,1,100,29.9401,0,0,19,5.6886,45,13.4731,UNI,NULL
6361,2048,1,39.65,11.8713,0,0,7.5335,2.2555,16.653,4.9859,UNI,NULL
6362,2071,1,26.6,7.9641,0,0,5.054,1.5132,6.384,1.9114,UNI,NULL
6363,2151,1,559.99,167.6617,0,0,106.3981,31.8557,369.5934,110.6567,UNI,NULL
6364,3035,1,59.66,17.8623,0,0,11.3354,3.3938,10.7388,3.2152,UNI,NULL
6365,3036,1,49.7,14.8802,0,0,9.443,2.8272,8.946,2.6784,UNI,NULL
6366,3054,1,19.6,5.8683,0,0,3.724,1.115,8.82,2.6407,UNI,NULL
6367,4002,1,71.4,21.3772,0,0,13.566,4.0617,24.5385,7.3469,UNI,NULL
6368,4003,1,408,122.1557,0,0,77.52,23.2096,140.22,41.982,UNI,NULL
6369,4034,1,142.8,42.7545,0,0,27.132,8.1234,39.501,11.8266,UNI,NULL
6370,4040,1,87.38,26.1617,0,0,16.6022,4.9707,24.1709,7.2368,UNI,NULL
6371,4041,1,82.586,24.7263,0,0,15.6913,4.698,22.8447,6.8397,UNI,NULL
6372,4042,1,101.966,30.5287,0,0,19.3735,5.8004,28.2056,8.4448,UNI,NULL
6373,4043,1,144.5,43.2635,0,0,27.455,8.2201,39.9713,11.9675,UNI,NULL
6374,4044,1,117.3,35.1198,0,0,22.287,6.6728,32.4473,9.7148,UNI,NULL
6375,4045,1,101.966,30.5287,0,0,19.3735,5.8004,28.2056,8.4448,UNI,NULL
6376,4046,1,144.5,43.2635,0,0,27.455,8.2201,39.9713,11.9675,UNI,NULL
6377,4047,1,144.5,43.2635,0,0,27.455,8.2201,39.9713,11.9675,UNI,NULL
6378,4048,1,76.568,22.9246,0,0,14.5479,4.3557,21.1801,6.3413,UNI,NULL
6379,4049,1,168.3,50.3892,0,0,31.977,9.574,46.5548,13.9386,UNI,NULL
6380,4050,1,204,61.0778,0,0,38.76,11.6048,56.43,16.8952,UNI,NULL
6381,4051,1,98.566,29.5108,0,0,18.7275,5.607,27.2651,8.1632,UNI,NULL
6382,4052,1,139.4,41.7365,0,0,26.486,7.9299,38.5605,11.5451,UNI,NULL
6383,4053,1,113.9,34.1018,0,0,21.641,6.4793,31.5068,9.4332,UNI,NULL
6384,4054,1,110.5,33.0838,0,0,20.995,6.2859,30.5663,9.1516,UNI,NULL
6385,4055,1,76.5,22.9042,0,0,14.535,4.3518,21.1613,6.3357,UNI,NULL
6386,4056,1,144.5,43.2635,0,0,27.455,8.2201,39.9713,11.9675,UNI,NULL
6387,4074,1,440.3,131.8263,0,0,83.657,25.047,169.7745,50.8307,UNI,NULL
6388,4085,1,68,20.3593,0,0,12.92,3.8683,26.22,7.8503,UNI,NULL
6389,4086,1,84.966,25.4389,0,0,16.1435,4.8334,32.7619,9.809,UNI,NULL
6390,4106,1,44.166,13.2234,0,0,8.3915,2.5124,18.1405,5.4313,UNI,NULL
6391,4107,1,59.5,17.8144,0,0,11.305,3.3847,24.4388,7.317,UNI,NULL
6392,1002,1,256.666,76.8461,0,0,48.7665,14.6007,150.6026,45.0906,UNI,NULL
6393,1077,1,424.966,127.2353,0,0,80.7435,24.1747,178.1108,53.3266,UNI,NULL
6394,1079,1,476,142.515,0,0,90.44,27.0778,199.5,59.7305,UNI,NULL
6395,1074,1,679.966,203.5826,0,0,129.1935,38.6807,284.9858,85.3251,UNI,NULL
6396,1073,1,747.966,223.9419,0,0,142.1135,42.549,313.4858,93.858,UNI,NULL
6397,1072,1,510,152.6946,0,0,96.9,29.012,213.75,63.997,UNI,NULL
6398,1090,1,426.7,127.7545,0,0,81.073,24.2734,178.8375,53.5442,UNI,NULL
6399,1089,1,153,45.8084,0,0,29.07,8.7036,64.125,19.1991,UNI,NULL
6400,1124,1,373.966,111.9659,0,0,71.0535,21.2735,163.0052,48.804,UNI,NULL
6401,1130,1,339.796,101.7353,0,0,64.5612,19.3297,148.1111,44.3446,UNI,NULL
6402,2067,1,51.45,15.4042,0,0,9.7755,2.9268,12.348,3.697,UNI,NULL
6403,2084,1,75.6,22.6347,0,0,14.364,4.3006,14.364,4.3006,UNI,NULL
6404,2085,1,88.4,26.4671,0,0,16.796,5.0287,16.796,5.0287,UNI,NULL
6405,2086,1,96.3,28.8323,0,0,18.297,5.4781,18.297,5.4781,UNI,NULL
6406,2087,1,125.9,37.6946,0,0,23.921,7.162,23.921,7.162,UNI,NULL
6407,2088,1,174.6,52.2754,0,0,33.174,9.9323,33.174,9.9323,UNI,NULL
6408,2089,1,99.9,29.9102,0,0,18.981,5.6829,18.981,5.6829,UNI,NULL
6409,2090,1,23.4,7.006,0,0,4.446,1.3311,4.446,1.3311,UNI,NULL
6410,2091,1,199.9,59.8503,0,0,37.981,11.3716,37.981,11.3716,UNI,NULL
6411,2092,1,35,10.479,0,0,6.65,1.991,6.65,1.991,UNI,NULL
6412,2093,1,120.99,36.2246,0,0,22.9881,6.8827,22.9881,6.8827,UNI,NULL
6413,2094,1,169.99,50.8952,0,0,32.2981,9.6701,32.2981,9.6701,UNI,NULL
6414,2095,1,99.9,29.9102,0,0,18.981,5.6829,18.981,5.6829,UNI,NULL
6415,2096,1,79,23.6527,0,0,15.01,4.494,15.01,4.494,UNI,NULL
6416,2097,1,119.99,35.9251,0,0,22.7981,6.8258,22.7981,6.8258,UNI,NULL
6417,2099,1,230,68.8623,0,0,43.7,13.0838,43.7,13.0838,UNI,NULL
6418,2106,1,96.35,28.8473,0,0,18.3065,5.481,18.3065,5.481,UNI,NULL
6419,2127,1,414.596,124.1305,0,0,78.7732,23.5848,205.0421,61.3899,UNI,NULL
6420,2128,1,131.274,39.3036,0,0,24.9421,7.4677,64.9227,19.4379,UNI,NULL
6421,2129,1,197.37,59.0928,0,0,37.5003,11.2276,97.6111,29.2249,UNI,NULL
6422,2148,1,1356.6,406.1677,0,0,257.754,77.1719,750.519,224.7063,UNI,NULL
6423,2154,1,2499,748.2036,0,0,474.81,142.1587,1649.34,493.8144,UNI,NULL
6424,2158,1,329.63,98.6916,0,0,62.6297,18.7514,182.363,54.5997,UNI,NULL
6425,4019,1,62.9,18.8323,0,0,11.951,3.5781,21.6173,6.4722,UNI,NULL
6426,1105,1,1137.3,340.509,0,0,216.087,64.6967,495.729,148.4219,UNI,NULL
6427,1108,1,1028.5,307.9341,0,0,195.415,58.5075,448.305,134.2231,UNI,NULL
6428,1135,1,1904,570.0599,0,0,361.76,108.3114,1181.04,353.6048,UNI,NULL
6429,1133,1,2548.3,762.9641,0,0,484.177,144.9632,1580.6955,473.2621,UNI,NULL
6430,1115,1,323,96.7066,0,0,61.37,18.3743,140.79,42.1527,UNI,NULL
6431,1121,1,176.8,52.9341,0,0,33.592,10.0575,77.064,23.0731,UNI,NULL
6432,1074,1,679.966,203.5826,0,0,129.1935,38.6807,284.9858,85.3251,UNI,NULL
6433,1073,1,747.966,223.9419,0,0,142.1135,42.549,313.4858,93.858,UNI,NULL
6434,1072,1,510,152.6946,0,0,96.9,29.012,213.75,63.997,UNI,NULL
6435,1051,1,506.6,151.6766,0,0,96.254,28.8186,297.255,88.9985,UNI,NULL
6436,1018,1,237.966,71.2473,0,0,45.2135,13.537,139.6301,41.8054,UNI,NULL
6437,1016,1,1087.966,325.7383,0,0,206.7135,61.8903,638.3801,191.1318,UNI,NULL
6438,1035,1,435.2,130.2994,0,0,82.688,24.7569,255.36,76.4551,UNI,NULL
6439,2030,1,45.6,13.6527,0,0,8.664,2.594,20.52,6.1437,UNI,NULL
6440,2111,1,1760.01,526.9491,0,0,334.4019,100.1203,89.3201,26.7425,UNI,NULL
6441,2112,1,901.952,270.0455,0,0,171.3709,51.3087,535.2775,160.2627,UNI,NULL
6442,2113,1,801.856,240.0766,0,0,152.3526,45.6146,475.8645,142.4744,UNI,NULL
6443,2148,1,1356.6,406.1677,0,0,257.754,77.1719,750.519,224.7063,UNI,NULL
6444,2149,1,459,137.4251,0,0,87.21,26.1108,302.94,90.7006,UNI,NULL
6445,2154,1,2499,748.2036,0,0,474.81,142.1587,1649.34,493.8144,UNI,NULL
6446,2158,1,329.63,98.6916,0,0,62.6297,18.7514,182.363,54.5997,UNI,NULL
6447,3017,1,61.5,18.4132,0,0,11.685,3.4985,11.07,3.3144,UNI,NULL
6448,4044,1,117.3,35.1198,0,0,22.287,6.6728,32.4473,9.7148,UNI,NULL
6449,4045,1,101.966,30.5287,0,0,19.3735,5.8004,28.2056,8.4448,UNI,NULL
6450,4046,1,144.5,43.2635,0,0,27.455,8.2201,39.9713,11.9675,UNI,NULL
6451,4047,1,144.5,43.2635,0,0,27.455,8.2201,39.9713,11.9675,UNI,NULL
6452,4048,1,76.568,22.9246,0,0,14.5479,4.3557,21.1801,6.3413,UNI,NULL
6453,4049,1,168.3,50.3892,0,0,31.977,9.574,46.5548,13.9386,UNI,NULL
6454,4050,1,204,61.0778,0,0,38.76,11.6048,56.43,16.8952,UNI,NULL
6455,4051,1,98.566,29.5108,0,0,18.7275,5.607,27.2651,8.1632,UNI,NULL
6456,4052,1,139.4,41.7365,0,0,26.486,7.9299,38.5605,11.5451,UNI,NULL
6457,4054,1,110.5,33.0838,0,0,20.995,6.2859,30.5663,9.1516,UNI,NULL
6458,4055,1,76.5,22.9042,0,0,14.535,4.3518,21.1613,6.3357,UNI,NULL
6459,4056,1,144.5,43.2635,0,0,27.455,8.2201,39.9713,11.9675,UNI,NULL
6460,4057,1,97.478,29.185,0,0,18.5208,5.5451,26.9641,8.0731,UNI,NULL
6461,4058,1,67.966,20.3491,0,0,12.9135,3.8663,18.8006,5.6289,UNI,NULL
6462,4060,1,151.266,45.2892,0,0,28.7405,8.6049,41.8428,12.5278,UNI,NULL
6463,4101,1,25.5,7.6347,0,0,4.845,1.4506,10.4738,3.1359,UNI,NULL
6464,4104,1,67.83,20.3084,0,0,12.8877,3.8586,27.8602,8.3414,UNI,NULL
6465,4105,1,67.83,20.3084,0,0,12.8877,3.8586,27.8602,8.3414,UNI,NULL
6466,4106,1,44.166,13.2234,0,0,8.3915,2.5124,18.1405,5.4313,UNI,NULL
6467,4107,1,59.5,17.8144,0,0,11.305,3.3847,24.4388,7.317,UNI,NULL
6468,4111,1,40.8,12.2156,0,0,7.752,2.321,16.758,5.0174,UNI,NULL
6469,4117,1,6.8,2.0359,0,0,1.292,0.3868,2.793,0.8362,UNI,NULL
6470,4123,1,86.7,25.9581,0,0,16.473,4.932,27.6165,8.2684,UNI,NULL
6471,4124,1,136,40.7186,0,0,25.84,7.7365,43.32,12.9701,UNI,NULL
6472,4125,1,83.3,24.9401,0,0,15.827,4.7386,26.5335,7.9442,UNI,NULL
6473,4126,1,120.36,36.0359,0,0,22.8684,6.8468,38.3382,11.4785,UNI,NULL
6474,4127,1,185.3,55.479,0,0,35.207,10.541,59.0235,17.6717,UNI,NULL
6475,4138,1,3.4,1.018,0,0,0.646,0.1934,1.083,0.3243,UNI,NULL
6476,3047,1,85.62,25.6347,0,0,16.2678,4.8706,15.4116,4.6143,UNI,NULL
6477,4121,1,146.2,43.7725,0,0,27.778,8.3168,46.569,13.9428,UNI,NULL
6478,4129,1,169.966,50.888,0,0,32.2935,9.6687,54.1392,16.2093,UNI,NULL
6479,1032,1,169.558,50.7659,0,0,32.216,9.6455,99.4907,29.7876,UNI,NULL
6480,1034,1,248.098,74.2808,0,0,47.1386,14.1134,145.5752,43.5854,UNI,NULL
6481,1038,1,197.166,59.0317,0,0,37.4615,11.216,115.6901,34.6378,UNI,NULL
6482,1037,1,271.558,81.3048,0,0,51.596,15.4479,159.3407,47.7068,UNI,NULL
6483,1023,1,3059.966,916.1575,458.9949,137.4236,581.3935,174.0699,1795.4801,537.5689,UNI,NULL
6484,1128,1,166.192,49.7581,0,0,31.5765,9.454,72.4402,21.6887,UNI,NULL
6485,2057,1,41.2,12.3353,0,0,7.828,2.3437,9.888,2.9605,UNI,NULL
6486,2155,1,546.856,163.7293,0,0,103.9026,31.1086,302.54,90.5808,UNI,NULL
6487,4030,1,122.366,36.6365,0,0,23.2495,6.9609,42.0543,12.5911,UNI,NULL
6488,2059,1,75.85,22.7096,0,0,14.4115,4.3148,18.204,5.4503,UNI,NULL
6489,1147,1,4251.7,1272.9641,637.755,190.9446,807.823,241.8632,2637.3045,789.6121,UNI,NULL
6490,1146,1,6459.966,1934.1216,968.9949,290.1182,1227.3935,367.4831,4007.0789,1199.7242,UNI,NULL
6491,4139,5,8.5,2.5449,0,0,1.615,0.4835,0.5415,0.1621,UNI,NULL
6492,4122,2,339.932,101.776,0,0,64.5871,19.3375,54.1392,16.2093,UNI,NULL
6493,4128,1,169.966,50.888,0,0,32.2935,9.6687,54.1392,16.2093,UNI,NULL
6494,4120,1,146.2,43.7725,0,0,27.778,8.3168,46.569,13.9428,UNI,NULL
6495,4135,3,30.6,9.1617,0,0,5.814,1.7407,3.249,0.9728,UNI,NULL
6496,4138,5,17,5.0898,0,0,3.23,0.9671,1.083,0.3243,UNI,NULL
6497,4123,4,346.8,103.8323,0,0,65.892,19.7281,27.6165,8.2684,UNI,NULL
6498,4124,1,136,40.7186,0,0,25.84,7.7365,43.32,12.9701,UNI,NULL
6499,4125,3,249.9,74.8204,0,0,47.481,14.2159,26.5335,7.9442,UNI,NULL
6500,4126,1,120.36,36.0359,0,0,22.8684,6.8468,38.3382,11.4785,UNI,NULL
6501,4127,2,370.6,110.9581,0,0,70.414,21.082,59.0235,17.6717,UNI,NULL
6502,4136,2,238,71.2575,0,0,45.22,13.5389,37.905,11.3488,UNI,NULL
6503,4121,2,292.4,87.5449,0,0,55.556,16.6335,46.569,13.9428,UNI,NULL
6504,4129,1,169.966,50.888,0,0,32.2935,9.6687,54.1392,16.2093,UNI,NULL
6505,4130,5,22.1,6.6168,0,0,4.199,1.2572,1.4079,0.4215,UNI,NULL
6506,4131,4,17.68,5.2934,0,0,3.3592,1.0057,1.4079,0.4215,UNI,NULL
6507,4132,3,13.26,3.9701,0,0,2.5194,0.7543,1.4079,0.4215,UNI,NULL
6508,4133,1,10.2,3.0539,0,0,1.938,0.5802,3.249,0.9728,UNI,NULL
